cnn_output,vit_class_0,vit_class_1,target
0.047478724,0.018967507,0.98103255,1.0
0.46780694,0.0027161916,0.99728376,1.0
0.07953151,0.9993345,0.0006654949,0.0
0.97792584,0.9896679,0.010332131,0.0
0.7828711,0.0006329496,0.99936706,1.0
0.8800537,0.0368145,0.9631855,0.0
0.11116192,0.93614936,0.06385067,0.0
0.98745424,0.0018705567,0.9981294,1.0
0.98290277,0.9990814,0.00091856456,0.0
0.47022998,0.9642598,0.035740256,0.0
0.1204958,0.9785123,0.021487705,0.0
0.24407361,0.8895618,0.11043819,0.0
0.13341811,0.9999762,2.3699518e-05,0.0
0.16276644,0.25076807,0.74923193,1.0
0.98477435,0.98929584,0.010704058,0.0
0.9510757,0.67856216,0.3214379,1.0
0.38689488,0.9970057,0.0029942233,0.0
0.9792944,0.000117904354,0.99988204,1.0
0.81998783,0.0008963533,0.99910367,1.0
0.9720794,0.001270666,0.9987293,1.0
0.12748396,0.8207599,0.17924006,0.0
0.115217656,0.00079239986,0.9992077,0.0
0.14142483,0.0003248035,0.99967515,1.0
0.0074857273,0.7488928,0.2511072,1.0
0.81614745,0.00019679211,0.9998033,1.0
0.27758095,0.004034485,0.9959655,1.0
0.24911496,0.00049818435,0.99950176,1.0
0.9817723,0.59468794,0.40531212,0.0
0.0324676,0.9998462,0.00015377076,0.0
0.63670135,0.6947472,0.30525288,1.0
0.97531855,0.3976316,0.60236835,0.0
0.11469415,0.008720298,0.99127954,1.0
0.490422,0.0016959591,0.9983041,1.0
0.97183347,0.99195343,0.008046543,0.0
0.6933173,0.99922764,0.00077235495,0.0
0.097616054,0.9974952,0.0025048114,1.0
0.62733686,0.99971557,0.00028448785,0.0
0.32925317,0.000119240554,0.99988073,1.0
0.6197955,0.10634516,0.89365494,1.0
0.8557864,0.9672913,0.032708768,0.0
0.014048832,0.9999847,1.5234679e-05,0.0
0.34790722,0.99958235,0.00041762815,0.0
0.06729612,0.9335974,0.06640257,1.0
0.19624709,0.008455813,0.9915443,1.0
0.14159013,0.0001353813,0.9998646,1.0
0.9580981,0.0036919746,0.9963081,1.0
0.95261604,0.05339579,0.94660425,1.0
0.9458498,0.021450039,0.97854996,1.0
0.9571628,0.0013234409,0.99867654,1.0
0.14898187,0.0014812456,0.99851876,1.0
0.77716106,0.9982701,0.0017299718,0.0
0.89829534,0.9999108,8.9105044e-05,0.0
0.20901076,0.00083690096,0.9991631,1.0
0.5657753,0.38844427,0.6115557,1.0
0.9716761,0.9999153,8.4588915e-05,0.0
0.57323104,0.27176765,0.7282324,1.0
0.004091962,0.9998176,0.00018251485,0.0
0.49850672,0.0047558723,0.9952441,1.0
0.042961556,0.0052861716,0.9947139,1.0
0.42959514,0.009680305,0.99031967,1.0
0.30383027,0.9983404,0.0016595742,0.0
0.9796114,0.00031294266,0.9996871,1.0
0.16631162,0.9995473,0.00045267344,0.0
0.10925004,0.9899664,0.010033643,0.0
0.5019629,0.0029760993,0.9970239,1.0
0.4543646,0.9977509,0.0022491792,0.0
0.23962186,0.0002739162,0.9997262,1.0
0.8811324,0.601883,0.39811695,0.0
0.9756611,0.00030236284,0.9996977,1.0
0.890952,0.99143046,0.008569574,1.0
0.42709377,0.9944663,0.0055336314,0.0
0.33755615,0.9830708,0.016929144,0.0
0.9422711,0.99288183,0.007118257,0.0
0.1203076,0.00033786122,0.99966216,1.0
0.18129095,0.5935217,0.40647832,1.0
0.48776385,0.6573958,0.34260428,1.0
0.5034278,0.042248152,0.95775175,1.0
0.9692896,0.16001378,0.83998615,0.0
0.9085538,0.9776713,0.022328662,0.0
0.9803062,0.34699452,0.6530055,1.0
0.7405955,0.9927714,0.007228581,0.0
0.9830942,0.78043646,0.21956356,0.0
0.95658296,0.99950916,0.0004907979,0.0
0.15916024,0.9976418,0.002358231,0.0
0.30650148,0.964643,0.035356987,0.0
0.096435465,5.7841527e-05,0.9999421,1.0
0.9520333,0.1585758,0.8414242,1.0
0.6192208,0.99114865,0.008851413,0.0
0.22936884,0.9976469,0.002353065,0.0
0.26701915,0.9966335,0.0033663674,0.0
0.19964598,0.9932833,0.006716761,0.0
0.09982611,0.0069148513,0.99308515,1.0
0.98151237,0.99601275,0.0039872075,0.0
0.27965808,0.9918003,0.008199557,0.0
0.97888213,0.99989015,0.00010976116,0.0
0.84318143,0.7474718,0.25252816,1.0
0.94825083,0.000100663776,0.9998992,1.0
0.054640744,0.00024950856,0.9997505,1.0
0.106509455,0.005439812,0.9945602,1.0
0.035915203,0.0055378736,0.9944621,1.0
0.98120534,0.9990278,0.00097216084,0.0
0.08630505,0.9999998,1.7433926e-07,0.0
0.18762021,0.9281274,0.07187254,0.0
0.04947337,0.014130557,0.98586947,1.0
0.9859677,0.9994334,0.00056655565,0.0
0.16642518,0.99244016,0.007559784,0.0
0.14923376,0.054056566,0.9459433,0.0
0.8299632,0.094702415,0.9052976,1.0
0.69783366,0.9936488,0.0063511757,0.0
0.56583387,0.96732277,0.03267717,0.0
0.092023976,0.9935882,0.0064117755,0.0
0.13749222,0.01644135,0.9835586,1.0
0.6928862,0.00017436752,0.9998257,1.0
0.045853943,0.0023725664,0.9976274,1.0
0.042864796,0.8947555,0.1052446,0.0
0.58965266,0.99737483,0.0026251688,0.0
0.9700185,0.0003337433,0.9996662,1.0
0.123247236,0.004280021,0.99571997,1.0
0.26274124,0.003029337,0.99697065,1.0
0.72189254,0.3947503,0.6052497,0.0
0.46269894,0.38898107,0.61101884,1.0
0.06666717,0.9825237,0.017476417,0.0
0.9915463,0.9998193,0.0001807854,0.0
0.7199535,0.01654197,0.983458,1.0
0.8921507,0.9995933,0.00040670086,0.0
0.92786217,0.802916,0.19708394,0.0
0.8913101,0.9959164,0.0040836344,0.0
0.49308598,0.7265723,0.27342767,0.0
0.019798351,0.97350794,0.026492022,0.0
0.5319235,0.9993784,0.00062162295,0.0
0.98444,0.0009625803,0.99903744,1.0
0.21604693,0.000167145,0.99983287,1.0
0.91293555,0.0029862553,0.9970137,1.0
0.08444161,8.0484584e-05,0.9999195,1.0
0.15797578,0.016277041,0.983723,1.0
0.39594874,0.99743676,0.002563171,0.0
0.9724126,0.00012205023,0.9998779,1.0
0.1262006,0.001220303,0.9987798,1.0
0.586788,0.0054579824,0.99454194,1.0
0.30597693,6.40335e-05,0.9999359,1.0
0.8884978,0.35442874,0.64557135,0.0
0.19588776,0.00034693463,0.9996531,1.0
0.97552466,0.5873842,0.41261578,0.0
0.104747415,0.83583504,0.16416505,0.0
0.75339633,0.9999257,7.43105e-05,0.0
0.9807776,0.32919776,0.6708022,1.0
0.47122598,0.0006251915,0.9993748,1.0
0.9849535,0.52360266,0.47639737,0.0
0.40307865,0.0054982165,0.9945019,1.0
0.8799109,0.008606486,0.99139345,1.0
0.4596973,0.9999613,3.864249e-05,0.0
0.06727328,0.005938631,0.9940614,1.0
0.984623,0.9425863,0.05741371,0.0
0.22462256,0.99957556,0.0004243966,0.0
0.96526396,0.0075638853,0.9924361,1.0
0.98429227,0.9668917,0.03310835,1.0
0.0914278,9.812728e-05,0.99990183,1.0
0.9809207,0.8864007,0.11359925,0.0
0.22895771,0.0010558079,0.9989442,1.0
0.3393019,0.9998083,0.00019179583,0.0
0.97838634,0.5443892,0.45561078,1.0
0.17204441,0.66240704,0.3375929,0.0
0.9669002,9.304898e-05,0.99990684,1.0
0.2953484,0.0009874917,0.9990124,1.0
0.105383605,0.9968378,0.0031621829,0.0
0.19280279,0.53531903,0.464681,1.0
0.052230243,0.021489779,0.9785102,1.0
0.9828252,0.9994716,0.0005282658,0.0
0.97292143,0.9971959,0.002804069,0.0
0.76482767,0.48968348,0.5103165,0.0
0.6360943,0.00023079725,0.9997692,1.0
0.9763201,0.0024729124,0.997527,1.0
0.960921,0.9554063,0.044593718,0.0
0.9769007,0.006817603,0.99318224,1.0
0.9807245,0.0012881879,0.99871176,1.0
0.77090704,0.9994826,0.0005173422,0.0
0.2846418,0.42229253,0.5777074,1.0
0.8987451,0.14376496,0.856235,1.0
0.25707263,0.015412549,0.9845874,1.0
0.25135574,0.9999214,7.854657e-05,0.0
0.76745546,0.99865097,0.0013490043,0.0
0.85321105,0.9905386,0.0094613535,0.0
0.98266524,0.88379675,0.11620325,0.0
0.9769588,0.9875726,0.012427354,0.0
0.9837911,0.04775128,0.95224863,1.0
0.059768997,0.99980736,0.00019267637,0.0
0.9821003,0.4286422,0.57135785,0.0
0.1599748,0.3722373,0.6277626,1.0
0.9872882,0.00013297814,0.99986696,1.0
0.21532562,0.9740346,0.02596535,0.0
0.15547721,0.93374765,0.06625227,0.0
0.98327667,0.9932186,0.0067813573,0.0
0.38688308,0.9952999,0.0047001406,0.0
0.1979627,0.00081371167,0.99918634,1.0
0.5773086,0.004936233,0.9950638,1.0
0.75968623,0.9587866,0.04121331,0.0
0.24530432,0.00045537602,0.99954456,1.0
0.9637692,0.0002215672,0.9997785,1.0
0.1177584,0.86289304,0.13710696,0.0
0.016201291,0.9994401,0.00055992947,0.0
0.16504768,0.8135921,0.18640788,0.0
0.9436732,0.78351057,0.21648933,0.0
0.03635735,0.999049,0.000950951,0.0
0.9727166,0.90150255,0.09849734,0.0
0.42706588,0.0067258803,0.99327403,1.0
0.13972685,0.42556128,0.57443875,1.0
0.030687632,0.0007127802,0.99928737,1.0
0.17892937,0.00049343944,0.99950653,1.0
0.0050793043,0.9976552,0.0023446642,0.0
0.33289018,0.08081839,0.91918147,1.0
0.09499196,0.9997926,0.00020746965,0.0
0.029435495,0.9999761,2.3891318e-05,0.0
0.6687269,0.5737035,0.4262965,1.0
0.15570411,0.4462895,0.5537105,0.0
0.16224465,0.9861891,0.0138107855,0.0
0.17232005,0.00025239168,0.99974763,1.0
0.13300645,0.00089645915,0.99910355,1.0
0.9328957,0.9999015,9.846904e-05,1.0
0.26235324,0.0015784648,0.99842143,1.0
0.5914612,0.55402035,0.4459797,1.0
0.25053865,0.041009035,0.9589909,1.0
0.0146232825,0.8870912,0.11290881,0.0
0.9626237,0.10117021,0.8988299,1.0
0.21242602,0.99965954,0.0003404381,0.0
0.98390347,0.9981618,0.0018381043,0.0
0.06679031,0.003583012,0.996417,1.0
0.34620202,0.15638666,0.8436133,1.0
0.074098304,0.2852933,0.71470666,1.0
0.70062745,0.48099205,0.51900786,0.0
0.32604384,0.9341023,0.06589778,0.0
0.10657989,0.0005456435,0.9994544,1.0
0.6375408,0.5702742,0.42972586,1.0
0.9788518,0.41634843,0.5836516,1.0
0.9883023,0.9909283,0.009071623,0.0
0.39733,0.9817332,0.01826682,0.0
0.96611816,0.95284146,0.04715859,1.0
0.03396828,0.41515204,0.5848479,0.0
0.37079963,6.593471e-05,0.999934,1.0
0.9902246,0.98815155,0.011848419,0.0
0.06659039,0.23679397,0.76320595,1.0
0.17411156,0.69351953,0.3064804,0.0
0.9719161,0.00025056658,0.99974954,1.0
0.7502687,0.04275822,0.9572417,0.0
0.32908726,0.0022424422,0.99775755,1.0
0.03036286,0.00016714341,0.99983287,1.0
0.98608255,0.2488075,0.75119245,1.0
0.93111795,0.026713187,0.97328675,1.0
0.974328,0.0003263123,0.9996737,1.0
0.93993026,0.04011242,0.95988756,0.0
0.29758668,0.9999978,2.1516519e-06,0.0
0.10371416,0.99999124,8.716917e-06,0.0
0.0773223,0.0011058684,0.9988941,1.0
0.40345988,0.95106953,0.04893054,1.0
0.081134036,0.003129287,0.99687064,1.0
0.960724,0.7043118,0.29568824,1.0
0.9758498,0.92052776,0.079472214,0.0
0.12207887,0.41197816,0.5880218,1.0
0.13501145,0.98560655,0.014393363,1.0
0.31119937,0.9998436,0.00015644381,0.0
0.9913116,0.00035275778,0.99964726,1.0
0.10553819,0.99952215,0.0004778215,0.0
0.16819613,0.0028418,0.9971581,1.0
0.33188364,0.9996364,0.00036352075,0.0
0.31872922,0.9999388,6.116211e-05,0.0
0.5550776,0.00089334935,0.9991065,1.0
0.9820484,0.99693716,0.0030627996,0.0
0.9843995,0.9805688,0.01943108,0.0
0.22185762,0.99989384,0.00010609549,0.0
0.98093903,0.0057326355,0.9942674,1.0
0.25602102,0.0005357728,0.99946415,1.0
0.22463945,0.9998431,0.00015689182,0.0
0.122099765,0.04611291,0.95388705,1.0
0.961638,0.00214108,0.9978589,1.0
0.041133124,4.4805023e-05,0.9999551,1.0
0.15883328,0.0069726943,0.99302727,1.0
0.32722723,0.99731076,0.002689246,0.0
0.2562354,0.6725162,0.32748377,1.0
0.9844295,0.9995902,0.00040984247,0.0
0.9709979,0.00013826252,0.9998617,1.0
0.14456747,0.84829754,0.15170234,1.0
0.14370088,0.8278674,0.17213248,0.0
0.96395516,0.33639792,0.66360205,1.0
0.5568587,0.99951905,0.00048088678,0.0
0.9725326,0.89088553,0.109114416,0.0
0.4692979,0.9997163,0.00028376566,0.0
0.08929002,0.9998805,0.00011939711,0.0
0.71683294,0.044502284,0.95549774,1.0
0.30962542,0.00089375203,0.99910617,1.0
0.16872713,0.8713494,0.12865062,1.0
0.16465935,0.6030703,0.39692968,1.0
0.9588276,0.0008977464,0.99910223,1.0
0.7967649,0.9195818,0.08041822,0.0
0.88678277,0.9999997,2.1535864e-07,0.0
0.5788055,0.9705222,0.029477771,1.0
0.98787314,0.1273534,0.87264645,1.0
0.9631908,0.0001989,0.99980116,1.0
0.81371427,0.034420013,0.9655799,1.0
0.20402922,0.018216962,0.98178303,1.0
0.95179576,0.9993624,0.00063757884,0.0
0.42464846,0.07641064,0.92358947,1.0
0.9819253,0.9981815,0.0018183939,0.0
0.13022825,0.9997783,0.00022168084,0.0
0.97704816,0.31828433,0.6817157,1.0
0.9801965,0.99994487,5.511313e-05,0.0
0.96814066,0.9970168,0.0029832732,0.0
0.14658326,0.42038822,0.57961166,1.0
0.15246521,0.99957436,0.00042566055,0.0
0.9858833,0.9578651,0.04213491,0.0
0.92223406,0.5331904,0.46680954,1.0
0.10673137,0.99534255,0.0046573817,0.0
0.9788004,0.0051314645,0.9948685,1.0
0.08381302,0.8110847,0.18891524,0.0
0.94890004,0.99996454,3.541679e-05,0.0
0.16843505,0.42904153,0.5709585,0.0
0.9325931,0.99966013,0.00033985375,0.0
0.0884554,0.022892272,0.9771077,1.0
0.37029704,0.45130593,0.54869413,1.0
0.14266662,0.00075526035,0.9992448,1.0
0.9845185,0.6671102,0.3328898,0.0
0.9758992,0.568206,0.43179405,0.0
0.86117476,0.9606622,0.03933776,0.0
0.9862137,0.99974895,0.00025113628,0.0
0.28718552,0.9999837,1.6227026e-05,0.0
0.11227133,0.7304703,0.2695297,0.0
0.95387405,0.9997375,0.00026254903,0.0
0.97912353,0.44243595,0.55756396,0.0
0.8948859,0.9271607,0.072839275,1.0
0.9703442,0.9999952,4.749469e-06,0.0
0.9296288,0.9999538,4.608773e-05,0.0
0.85532796,0.0042750896,0.99572486,1.0
0.9720241,0.99949175,0.0005081305,0.0
0.4624793,0.9946407,0.0053593167,0.0
0.19075315,0.19799645,0.8020035,1.0
0.27758378,0.5445112,0.45548877,0.0
0.98174536,0.0007277529,0.99927235,1.0
0.9400056,8.491665e-05,0.99991506,1.0
0.46230188,0.99991256,8.742076e-05,0.0
0.6232491,0.0101049375,0.989895,1.0
0.26622686,0.7965086,0.2034913,0.0
0.99046046,0.009504218,0.99049586,1.0
0.98214555,0.41832379,0.5816761,1.0
0.21614292,0.0020511895,0.9979488,1.0
0.09027811,0.029562019,0.970438,1.0
0.19885947,0.00020018785,0.9997997,1.0
0.9793312,0.012274526,0.98772556,1.0
0.099032134,0.0016052956,0.99839467,1.0
0.9803728,0.7817674,0.2182325,0.0
0.39860737,0.9994668,0.0005333334,0.0
0.20063736,0.9859367,0.01406333,0.0
0.64739466,0.9990193,0.0009805841,0.0
0.9744328,0.6272671,0.3727329,1.0
0.9418383,0.9082903,0.09170971,1.0
0.92546993,0.002514752,0.9974853,1.0
0.2647126,0.27531314,0.72468674,1.0
0.3632477,0.9977491,0.002250924,1.0
0.13982387,0.027681703,0.9723183,0.0
0.98504984,0.9992148,0.00078516634,0.0
0.15735723,0.018541284,0.98145866,1.0
0.5924817,0.5220614,0.47793862,0.0
0.015635017,0.999996,3.933094e-06,0.0
0.7241392,0.22950293,0.770497,0.0
0.357831,0.76488566,0.23511434,0.0
0.8115821,0.0014351638,0.99856484,1.0
0.77540994,0.00059145014,0.9994086,1.0
0.20979087,0.99996597,3.3957844e-05,0.0
0.14657533,0.009438269,0.9905617,1.0
0.6385024,0.9996063,0.00039374788,0.0
0.22348006,0.8663781,0.13362187,1.0
0.13721214,0.9999592,4.0781753e-05,0.0
0.28809118,0.99892527,0.0010747423,0.0
0.10850732,0.9934148,0.0065851407,0.0
0.9804168,0.0068415315,0.9931584,1.0
0.6028596,0.23941381,0.7605862,0.0
0.19881329,0.99973476,0.00026526168,0.0
0.95047987,0.021596855,0.97840303,1.0
0.21661751,9.856185e-05,0.99990135,1.0
0.97478944,0.98922676,0.0107731065,0.0
0.3226878,0.0028166762,0.9971833,1.0
0.28294176,0.0025371886,0.9974628,1.0
0.9703064,0.9357133,0.06428672,0.0
0.28702843,0.0107766865,0.98922336,1.0
0.8781255,0.70763004,0.29236993,1.0
0.38899714,0.90077597,0.09922396,0.0
0.119539715,0.9972625,0.0027374912,0.0
0.450348,0.99996024,3.968072e-05,0.0
0.07566309,0.23058489,0.76941514,1.0
0.072836906,0.99901396,0.0009859852,0.0
0.13499755,0.95734525,0.042654715,0.0
0.48654214,0.0342073,0.96579266,1.0
0.97643524,0.022543717,0.9774563,1.0
0.41322386,0.9996395,0.00036048554,0.0
0.12279318,0.90495557,0.09504442,0.0
0.12090768,0.5750156,0.42498443,0.0
0.07302325,0.0068640662,0.9931358,1.0
0.12843812,0.99972963,0.00027043588,0.0
0.7822075,0.0002299174,0.99977016,1.0
0.026397761,0.8638316,0.13616847,0.0
0.2394727,0.7672572,0.23274277,0.0
0.7107387,0.4027738,0.5972262,1.0
0.19234118,0.999789,0.00021106814,0.0
0.9247733,0.9992976,0.00070251554,0.0
0.08263553,0.999809,0.00019088485,0.0
0.44302425,0.05893408,0.9410659,1.0
0.24226877,0.0019442119,0.99805576,1.0
0.18801397,0.9974978,0.0025021762,0.0
0.21830991,0.99944484,0.0005550324,0.0
0.05982226,0.99984574,0.00015430349,0.0
0.98653346,0.014879052,0.9851209,1.0
0.22209118,0.9978246,0.0021753875,0.0
0.09243063,0.0018628556,0.9981371,1.0
0.03849998,0.002114015,0.997886,1.0
0.43167046,0.0014787256,0.99852115,1.0
0.7896459,0.90251803,0.097481936,0.0
0.88471925,0.0074008214,0.9925992,1.0
0.14255694,0.1286477,0.8713523,0.0
0.73925674,0.7292217,0.27077827,0.0
0.5339867,0.59848607,0.4015139,0.0
0.87699217,0.0037189163,0.99628115,1.0
0.5601131,0.99910975,0.00089012826,0.0
0.2946811,0.0004328035,0.9995672,1.0
0.20938241,7.9226156e-05,0.99992067,1.0
0.94179326,0.9993474,0.0006525802,0.0
0.47436303,0.9996977,0.00030233403,0.0
0.68572664,0.00034805766,0.9996519,1.0
0.07730002,8.148979e-05,0.9999184,1.0
0.972145,0.024656165,0.97534376,1.0
0.15154491,0.9990703,0.0009296271,1.0
0.77570474,0.9992293,0.00077069266,0.0
0.972916,0.6995707,0.3004293,0.0
0.96009517,0.9999358,6.410754e-05,0.0
0.8842751,0.9910226,0.008977408,0.0
0.95832485,0.99997,2.9964815e-05,0.0
0.626086,0.45731944,0.5426806,0.0
0.98089916,0.9959425,0.0040575936,0.0
0.5489447,0.2543611,0.74563885,0.0
0.12709078,3.8756047e-05,0.9999612,1.0
0.78646636,0.015883991,0.9841159,1.0
0.5756603,0.009831793,0.9901683,1.0
0.18986191,7.827723e-05,0.9999216,1.0
0.10655381,0.9968063,0.003193583,0.0
0.62801284,0.9989791,0.0010208046,0.0
0.9497024,0.0003170868,0.9996829,1.0
0.9594583,0.5077767,0.49222326,0.0
0.2317049,0.40340742,0.59659255,1.0
0.9670675,0.9999692,3.0777563e-05,0.0
0.98886377,0.026678905,0.9733211,1.0
0.75234216,0.00027211235,0.99972796,1.0
0.8529712,0.0003683183,0.9996317,1.0
0.9811424,0.19212674,0.8078732,0.0
0.9850867,0.9736372,0.026362743,0.0
0.97342116,0.9841173,0.015882628,0.0
0.96508,0.8386387,0.16136128,0.0
0.9770266,0.015287026,0.9847129,1.0
0.9305721,0.8369778,0.16302215,0.0
0.39327037,0.9140792,0.085920826,0.0
0.3377052,0.000115069684,0.9998849,1.0
0.01725419,0.5889813,0.4110188,0.0
0.10970233,0.9999394,6.0536528e-05,0.0
0.8832133,0.90629363,0.093706295,0.0
0.7963919,0.9972816,0.0027183378,0.0
0.81566566,0.9999258,7.415172e-05,0.0
0.9478984,0.9971159,0.0028840152,0.0
0.048421282,0.9519238,0.0480763,0.0
0.01302065,0.9939843,0.006015782,0.0
0.015557256,0.00020957434,0.99979043,1.0
0.13239338,0.1403802,0.85961974,1.0
0.45109645,0.0004834201,0.99951655,1.0
0.15167908,0.03902595,0.96097404,1.0
0.30643257,0.0026164413,0.99738353,1.0
0.06916779,0.5780474,0.42195264,1.0
0.0077193636,0.98016024,0.019839663,0.0
0.039301362,0.17122082,0.82877904,1.0
0.9720894,0.0009776464,0.9990223,1.0
0.19093347,0.9984116,0.0015884241,0.0
0.98513913,0.022218894,0.9777811,1.0
0.5972834,0.8593994,0.14060052,0.0
0.3430504,0.9992757,0.0007242893,0.0
0.11284804,0.0009514744,0.99904853,1.0
0.97871906,0.9544393,0.045560703,0.0
0.9789822,0.0056485655,0.99435145,1.0
0.3321221,0.0005109266,0.999489,1.0
0.6666243,0.0032882548,0.99671173,1.0
0.41151986,0.999241,0.00075902406,0.0
0.9085043,0.12675348,0.8732464,1.0
0.9402939,0.9998553,0.00014479445,0.0
0.72696304,0.99998146,1.8444913e-05,0.0
0.9748129,0.5912264,0.40877357,0.0
0.17386815,0.99992245,7.751157e-05,0.0
0.96472365,0.8655312,0.13446881,1.0
0.9793516,0.023405662,0.9765943,1.0
0.81980044,0.99977374,0.00022629734,0.0
0.83770716,0.9992627,0.0007373204,0.0
0.15967841,0.0025192064,0.99748075,1.0
0.10794054,0.99709463,0.0029054128,0.0
0.93416256,0.008522005,0.99147797,1.0
0.26746312,0.9924959,0.007504158,0.0
0.06593172,0.14405952,0.8559405,1.0
0.55442506,0.9990395,0.0009604943,0.0
0.97914815,0.61214143,0.38785857,0.0
0.36873585,0.9870514,0.0129486555,0.0
0.9702186,0.0030795597,0.9969204,1.0
0.7692371,0.0128294425,0.9871705,1.0
0.24102926,0.999554,0.00044605316,0.0
0.98056614,0.85957384,0.14042616,0.0
0.9911675,0.0033037846,0.9966962,1.0
0.07318108,0.4179343,0.58206564,1.0
0.1373299,0.99713147,0.0028685222,0.0
0.106887765,0.9999111,8.882763e-05,0.0
0.86361545,0.88670874,0.113291346,1.0
0.073611416,0.985053,0.014947045,0.0
0.9843987,0.98595375,0.014046182,0.0
0.9272853,0.0033123216,0.9966876,1.0
0.29458234,0.99986815,0.00013180272,0.0
0.32723993,0.1845994,0.8154006,1.0
0.36453512,0.9422064,0.057793573,1.0
0.8968543,0.73831546,0.2616845,0.0
0.78568125,0.999457,0.00054302724,0.0
0.040889338,0.99767166,0.0023282894,0.0
0.9788326,0.046708245,0.9532917,1.0
0.96646297,0.0008950484,0.999105,1.0
0.03936417,0.89137334,0.10862666,0.0
0.13996325,0.9957754,0.004224655,0.0
0.84662974,0.0025036011,0.99749637,1.0
0.06182636,0.6005087,0.39949134,1.0
0.88163847,0.00074268447,0.9992573,1.0
0.98732275,0.0069184606,0.9930815,1.0
0.37768582,0.0024865733,0.99751335,1.0
0.9881642,0.9352079,0.064791955,0.0
0.0440001,0.0028861193,0.99711376,1.0
0.97417474,0.97752947,0.022470465,0.0
0.06789965,0.0015048748,0.998495,1.0
0.98204154,0.998608,0.0013919777,0.0
0.94092816,0.09675652,0.9032435,1.0
0.95685834,0.00387268,0.9961272,1.0
0.3166841,0.9984737,0.0015263212,0.0
0.97818506,0.0022364662,0.99776345,1.0
0.10732134,0.99999434,5.5879177e-06,0.0
0.6446306,0.9999595,4.0375282e-05,0.0
0.28703588,0.9996855,0.00031448234,1.0
0.28797767,0.55704665,0.44295338,0.0
0.11187189,0.99981976,0.0001802317,0.0
0.6965084,0.00053425,0.9994658,1.0
0.9761175,0.89905924,0.100940645,1.0
0.056660872,0.3702241,0.6297759,1.0
0.97344,0.00022024674,0.9997797,1.0
0.19898981,0.99955755,0.00044237403,0.0
0.9345912,0.991178,0.008822072,0.0
0.5952237,0.0015043342,0.9984957,1.0
0.740678,0.21719667,0.7828033,1.0
0.89661664,0.12926036,0.8707396,1.0
0.39013094,0.8275188,0.17248112,0.0
0.30066168,0.54852027,0.45147967,1.0
0.9686436,0.9566038,0.043396205,0.0
0.016588658,0.9989229,0.0010771229,0.0
0.08359918,0.0016688275,0.9983311,1.0
0.011310096,0.00035273223,0.99964726,1.0
0.31019858,0.9999524,4.755817e-05,0.0
0.1640099,0.85121745,0.14878246,1.0
0.96675223,0.6189315,0.3810685,1.0
0.6378851,0.00022604826,0.999774,1.0
0.58888793,0.00046859932,0.9995313,1.0
0.1098376,0.99951965,0.000480245,0.0
0.05496765,0.9997246,0.00027542116,0.0
0.9832042,0.5345718,0.46542817,0.0
0.063124806,0.15585315,0.84414685,1.0
0.7265262,0.98375607,0.01624396,0.0
0.48942786,0.9490283,0.050971564,0.0
0.10161818,0.9987207,0.0012792306,0.0
0.24573821,0.951959,0.048041105,0.0
0.42340797,0.9963776,0.0036223356,0.0
0.9749878,0.013976901,0.98602307,1.0
0.6818315,0.56133604,0.4386639,1.0
0.026302155,0.9999195,8.049764e-05,0.0
0.9500833,0.99048406,0.009516021,0.0
0.6018896,0.54019946,0.4598006,1.0
0.05050835,0.083536446,0.9164636,1.0
0.31224862,0.019460289,0.9805396,1.0
0.9798389,0.0019563984,0.9980435,1.0
0.20493391,0.99980617,0.00019385018,0.0
0.099400654,0.9931673,0.0068326793,0.0
0.111426495,0.70198387,0.2980162,0.0
0.04523776,0.39790523,0.6020947,1.0
0.980474,0.6152308,0.38476926,0.0
0.09206552,0.0012201163,0.9987798,1.0
0.20019628,0.99986935,0.0001305835,0.0
0.66248953,0.9999998,8.800396e-08,0.0
0.059168965,0.5551991,0.4448008,0.0
0.113868155,0.99989146,0.000108481305,0.0
0.83143675,0.00036022617,0.99963975,1.0
0.98563147,0.00017005831,0.99983,1.0
0.5980311,0.9988595,0.0011403835,0.0
0.95633733,0.00034769217,0.99965227,1.0
0.23205578,0.99288726,0.007112705,0.0
0.9673546,0.00027841746,0.99972165,1.0
0.59142345,0.98522985,0.0147700785,0.0
0.37233695,5.830455e-05,0.99994165,1.0
0.26277366,0.9997022,0.0002978281,0.0
0.9715832,0.034257516,0.96574247,1.0
0.9754097,0.0038403063,0.9961596,1.0
0.93883514,0.9996593,0.00034073263,0.0
0.118418224,0.98216885,0.01783116,0.0
0.79582137,0.99991935,8.061178e-05,0.0
0.2602681,0.99223787,0.007762067,0.0
0.2707019,0.40201828,0.5979817,1.0
0.938694,0.88542295,0.11457688,0.0
0.4449356,0.039892364,0.9601076,1.0
0.76737565,0.006847554,0.9931524,1.0
0.09274162,0.9842633,0.015736718,0.0
0.5280088,0.41129908,0.5887009,0.0
0.96651685,0.07309299,0.92690706,1.0
0.9772668,0.081674784,0.9183252,1.0
0.5025487,0.5151564,0.48484364,1.0
0.16028029,0.010568544,0.9894315,1.0
0.06559965,4.7211903e-05,0.99995273,1.0
0.8938084,7.9463585e-05,0.9999204,1.0
0.07101542,0.99741006,0.0025900383,0.0
0.15953268,0.019526783,0.9804732,1.0
0.9781703,0.8447717,0.15522836,0.0
0.12542091,0.00019637072,0.99980354,1.0
0.1828649,0.99977875,0.00022137546,0.0
